order,species,taxonKey,frozen,tissue,buffer,tissUbuff
Rodentia,Rhizomys sinensis,2438057,0,0,0,0
Rodentia,Rhizomys sinensis,7732981,0,0,0,0
Rodentia,Rhizomys sinensis,7765141,0,0,0,0
Rodentia,Rhizomys sinensis,8248807,0,0,0,0
Rodentia,Rhizomys sinensis,9987560,0,0,0,0
Rodentia,Rhizomys sumatrensis,2438058,0,2,0,2
Rodentia,Rhizomys sumatrensis,10627782,0,0,0,0
Rodentia,Rhizomys umbriceps,11209875,0,0,0,0
Rodentia,Rhombomys opimus,2437935,0,4,7,11
Rodentia,Rhombomys opimus,9151392,0,0,0,0
Rodentia,Rhombomys opimus,9973302,0,0,0,0
Rodentia,Rhombomys opimus,10070941,0,0,0,0
Rodentia,Rhombomys opimus,10613371,0,0,0,0
Rodentia,Rhynchomys banahao,5786737,0,1,0,1
Rodentia,Rhynchomys isarogensis,5219783,0,0,0,0
Rodentia,Rhynchomys labo,10510638,0,2,0,2
Rodentia,Rhynchomys mingan,9871279,0,5,0,5
Rodentia,Rhynchomys soricoides,5219782,0,4,0,4
Rodentia,Rhynchomys tapulao,5786738,0,0,0,0
Rodentia,Rubrisciurus rubriventer,2437286,0,1,2,3
Rodentia,Rubrisciurus rubriventer,10835699,0,0,0,0
Rodentia,Ruscinomys hellenicus,11301189,0,0,0,0
Rodentia,Saccostomus campestris,2438948,0,17,19,33
Rodentia,Saccostomus campestris,7771939,0,0,0,0
Rodentia,Saccostomus campestris,8165459,0,0,0,0
Rodentia,Saccostomus campestris,8241828,0,0,0,0
Rodentia,Saccostomus campestris,10075297,0,0,0,0
Rodentia,Saccostomus campestris,10608923,0,0,0,0
Rodentia,Saccostomus mearnsi,2438949,0,0,0,0
Rodentia,Saccostomus mearnsi,7463905,0,0,0,0
Rodentia,Saccostomus mearnsi,8289473,0,0,0,0
Rodentia,Salinoctomys loschalchalerosorum,4265001,0,2,0,2
Rodentia,Salinomys delicatus,4265031,0,15,4,17
Rodentia,Salpingotulus michaelis,2439495,0,0,0,0
Rodentia,Salpingotulus michaelis,4262922,0,0,0,0
Rodentia,Salpingotus crassicauda,2439499,0,1,1,2
Rodentia,Salpingotus crassicauda,10175591,0,0,0,0
Rodentia,Salpingotus kozlovi,2439498,0,1,0,1
Rodentia,Salpingotus kozlovi,10507957,0,0,0,0
Rodentia,Salpingotus thomasi,2439497,0,0,0,0
Rodentia,Saxatilomys paulinae,5786735,0,0,0,0
Rodentia,Scapteromys aquaticus,4265010,0,0,0,0
Rodentia,Scapteromys tumidus,2439325,0,4,22,24
Rodentia,Scapteromys tumidus,9407888,0,0,0,0
Rodentia,Scarturus williamsi,10954088,0,0,0,0
Rodentia,Sciurillus pusillus,4264072,0,0,4,4
Rodentia,Sciurillus pusillus,4264074,0,0,0,0
Rodentia,Sciurillus pusillus,7261593,0,0,0,0
Rodentia,Sciurillus pusillus,9195979,2,10,1,10
Rodentia,Sciuroides quercyi,4972749,0,0,0,0
Rodentia,Sciurotamias davidianus,2437229,0,2,8,10
Rodentia,Sciurotamias davidianus,4263948,0,0,0,0
Rodentia,Sciurotamias davidianus,4263949,0,0,0,0
Rodentia,Sciurotamias davidianus,8823877,0,0,0,0
Rodentia,Sciurotamias davidianus,8970232,0,0,0,0
Rodentia,Sciurotamias davidianus,10829689,0,0,0,0
Rodentia,Sciurotamias forresti,2437230,0,0,0,0
Rodentia,Sciurotamias forresti,5786641,0,0,0,0
Rodentia,Sciurotamias forresti,10794444,0,0,0,0
Rodentia,Sciurus aberti,5219667,0,49,16,65
Rodentia,Sciurus aberti,5706636,0,0,1,1
Rodentia,Sciurus aberti,5706638,0,0,0,0
Rodentia,Sciurus aberti,5706639,0,0,0,0
Rodentia,Sciurus aberti,5706640,1,1,0,1
Rodentia,Sciurus aberti,5706641,0,0,0,0
Rodentia,Sciurus aberti,7261605,1,0,1,1
Rodentia,Sciurus aestuans,5219659,0,6,11,16
Rodentia,Sciurus aestuans,5706586,0,0,0,0
Rodentia,Sciurus aestuans,5706595,0,0,0,0
Rodentia,Sciurus aestuans,5706605,0,0,0,0
Rodentia,Sciurus aestuans,5706613,0,0,0,0
Rodentia,Sciurus aestuans,5706632,0,0,1,1
Rodentia,Sciurus aestuans,7261602,0,0,0,0
Rodentia,Sciurus aestuans,8245145,0,5,0,5
Rodentia,Sciurus aestuans,8824316,0,0,0,0
Rodentia,Sciurus aestuans,9953267,0,0,0,0
Rodentia,Sciurus aestuans,10335010,0,0,0,0
Rodentia,Sciurus alleni,5219679,0,0,13,13
Rodentia,Sciurus annulatus,8291820,0,0,0,0
Rodentia,Sciurus anomalus,5219670,0,0,0,0
Rodentia,Sciurus anomalus,5706649,0,0,0,0
Rodentia,Sciurus anomalus,7261607,0,0,0,0
Rodentia,Sciurus anomalus,8243249,0,0,0,0
Rodentia,Sciurus arizonensis,5219674,0,0,0,0
Rodentia,Sciurus arizonensis,5706686,0,0,1,1
Rodentia,Sciurus arizonensis,5706699,0,0,0,0
Rodentia,Sciurus arizonensis,7261615,0,0,0,0
Rodentia,Sciurus aureogaster,5219663,0,2,5,6
Rodentia,Sciurus aureogaster,5706652,0,1,8,9
Rodentia,Sciurus aureogaster,7261609,0,0,2,2
Rodentia,Sciurus bredai,4972437,0,0,0,0
Rodentia,Sciurus carolinensis,5219681,41,344,32,374
Rodentia,Sciurus carolinensis,5706656,5,44,30,65
Rodentia,Sciurus carolinensis,5706667,0,2,2,4
Rodentia,Sciurus carolinensis,5706678,0,0,0,0
Rodentia,Sciurus carolinensis,5706691,0,0,0,0
Rodentia,Sciurus carolinensis,7261611,0,11,10,19
Rodentia,Sciurus carolinensis,8758037,0,0,0,0
Rodentia,Sciurus carolinensis,9940387,0,0,0,0
Rodentia,Sciurus carolinensis,10580258,0,0,0,0
Rodentia,Sciurus colliaei,5219660,0,0,6,6
Rodentia,Sciurus colliaei,5706671,0,0,0,0
Rodentia,Sciurus colliaei,5706682,0,0,0,0
Rodentia,Sciurus colliaei,5706695,0,0,0,0
Rodentia,Sciurus colliaei,7261612,0,0,0,0
Rodentia,Sciurus deppei,5219680,0,7,12,13
Rodentia,Sciurus deppei,5706676,0,0,15,15
Rodentia,Sciurus deppei,5706688,0,9,11,11
Rodentia,Sciurus deppei,5706701,0,1,1,1
Rodentia,Sciurus deppei,5706713,0,0,0,0
Rodentia,Sciurus deppei,7261614,0,0,9,9
Rodentia,Sciurus dorsalis,10486746,0,0,0,0
Rodentia,Sciurus flammifer,5219671,0,0,0,0
Rodentia,Sciurus flavus,5936232,0,0,0,0
Rodentia,Sciurus giganteus,8616483,0,0,0,0
Rodentia,Sciurus gilvigularis,5219661,0,2,0,2
Rodentia,Sciurus gilvigularis,5706622,0,0,0,0
Rodentia,Sciurus gilvigularis,7261604,0,0,0,0
Rodentia,Sciurus granatensis,5219666,1,1,5,6
Rodentia,Sciurus granatensis,5706584,0,0,0,0
Rodentia,Sciurus granatensis,5706585,0,0,0,0
Rodentia,Sciurus granatensis,5706588,0,0,0,0
Rodentia,Sciurus granatensis,5706590,0,0,0,0
Rodentia,Sciurus granatensis,5706591,0,0,0,0
Rodentia,Sciurus granatensis,5706593,0,0,0,0
Rodentia,Sciurus granatensis,5706594,0,0,0,0
Rodentia,Sciurus granatensis,5706598,0,0,0,0
Rodentia,Sciurus granatensis,5706599,0,0,0,0
Rodentia,Sciurus granatensis,5706601,0,0,0,0
Rodentia,Sciurus granatensis,5706607,0,0,0,0
Rodentia,Sciurus granatensis,5706609,0,2,0,2
Rodentia,Sciurus granatensis,5706610,0,0,0,0
Rodentia,Sciurus granatensis,5706611,0,0,0,0
Rodentia,Sciurus granatensis,5706612,0,0,0,0
Rodentia,Sciurus granatensis,5706614,0,0,0,0
Rodentia,Sciurus granatensis,5706616,0,0,0,0
Rodentia,Sciurus granatensis,5706617,0,0,0,0
Rodentia,Sciurus granatensis,5706618,0,0,0,0
Rodentia,Sciurus granatensis,5706619,0,0,0,0
Rodentia,Sciurus granatensis,5706623,0,0,0,0
Rodentia,Sciurus granatensis,5706624,0,0,0,0
Rodentia,Sciurus granatensis,5706625,0,0,0,0
Rodentia,Sciurus granatensis,5706626,0,0,0,0
Rodentia,Sciurus granatensis,5706627,0,0,0,0
Rodentia,Sciurus granatensis,5706631,0,0,0,0
Rodentia,Sciurus granatensis,5706633,0,0,0,0
Rodentia,Sciurus granatensis,5706634,0,0,0,0
Rodentia,Sciurus granatensis,7261601,0,0,0,0
Rodentia,Sciurus griseus,5219672,0,26,4,28
Rodentia,Sciurus griseus,5706581,0,2,2,4
Rodentia,Sciurus griseus,5706582,0,5,2,7
Rodentia,Sciurus griseus,7261600,0,69,13,81
Rodentia,Sciurus ignitus,5219662,0,17,3,20
Rodentia,Sciurus ignitus,5706600,0,0,0,0
Rodentia,Sciurus ignitus,5706608,0,0,0,0
Rodentia,Sciurus ignitus,5706635,0,1,0,1
Rodentia,Sciurus ignitus,7261603,0,0,0,0
Rodentia,Sciurus igniventris,5219682,1,8,0,8
Rodentia,Sciurus igniventris,5706643,0,0,0,0
Rodentia,Sciurus igniventris,7261606,0,0,0,0
Rodentia,Sciurus insignis,8487184,0,0,0,0
Rodentia,Sciurus insignis,9251382,0,0,0,0
Rodentia,Sciurus lis,5219673,0,0,0,0
Rodentia,Sciurus macclellandi,8493880,0,0,0,0
Rodentia,Sciurus macclellandi,9345606,0,0,0,0
Rodentia,Sciurus nayaritensis,5219669,0,0,5,5
Rodentia,Sciurus nayaritensis,5706651,0,0,0,0
Rodentia,Sciurus nayaritensis,5706704,0,0,0,0
Rodentia,Sciurus nayaritensis,5706716,0,0,1,1
Rodentia,Sciurus niger,5219683,43,369,30,393
Rodentia,Sciurus niger,5219684,0,6,0,6
Rodentia,Sciurus niger,5219685,0,0,0,0
Rodentia,Sciurus niger,5219686,0,0,0,0
Rodentia,Sciurus niger,5219687,0,0,3,3
Rodentia,Sciurus niger,5706655,0,0,0,0
Rodentia,Sciurus niger,5706659,0,0,0,0
Rodentia,Sciurus niger,5706670,0,125,3,127
Rodentia,Sciurus niger,5706681,0,24,10,34
Rodentia,Sciurus niger,5706694,0,7,23,30
Rodentia,Sciurus niger,5706708,0,14,3,17
Rodentia,Sciurus niger,5706721,0,6,0,6
Rodentia,Sciurus niger,8725494,0,47,0,47
Rodentia,Sciurus niger,9188142,0,0,0,0
Rodentia,Sciurus niger,9207440,0,0,0,0
Rodentia,Sciurus niger,10593188,0,0,0,0
Rodentia,Sciurus oculatus,5219664,0,1,0,1
Rodentia,Sciurus oculatus,5706674,0,0,0,0
Rodentia,Sciurus oculatus,5706685,0,0,0,0
Rodentia,Sciurus oculatus,7261613,0,3,3,3
Rodentia,Sciurus pucheranii,5219688,0,0,0,0
Rodentia,Sciurus pucheranii,5706587,0,0,0,0
Rodentia,Sciurus pucheranii,5706621,0,0,0,0
Rodentia,Sciurus pucheranii,5706629,0,0,0,0
Rodentia,Sciurus pygerythrus,9304952,0,0,0,0
Rodentia,Sciurus pyrrhinus,5219675,0,0,0,0
Rodentia,Sciurus richmondi,5219665,0,0,0,0
Rodentia,Sciurus rufiventer,11117204,0,0,0,0
Rodentia,Sciurus sanborni,5219689,0,0,0,0
Rodentia,Sciurus spadiceus,5219676,1,26,3,29
Rodentia,Sciurus spadiceus,5706642,0,0,0,0
Rodentia,Sciurus spadiceus,5706644,0,0,0,0
Rodentia,Sciurus stramineus,5219690,0,3,0,3
Rodentia,Sciurus stramineus,8733689,0,0,0,0
Rodentia,Sciurus variegatoides,5219677,0,1,11,12
Rodentia,Sciurus variegatoides,5706653,0,0,0,0
Rodentia,Sciurus variegatoides,5706657,0,0,0,0
Rodentia,Sciurus variegatoides,5706664,0,0,0,0
Rodentia,Sciurus variegatoides,5706668,0,0,0,0
Rodentia,Sciurus variegatoides,5706675,0,1,1,1
Rodentia,Sciurus variegatoides,5706679,0,0,0,0
Rodentia,Sciurus variegatoides,5706687,0,0,0,0
Rodentia,Sciurus variegatoides,5706692,0,0,0,0
Rodentia,Sciurus variegatoides,5706700,0,0,6,6
Rodentia,Sciurus variegatoides,5706712,0,0,0,0
Rodentia,Sciurus variegatoides,5706717,0,0,0,0
Rodentia,Sciurus variegatoides,5706719,0,0,0,0
Rodentia,Sciurus variegatoides,5706722,0,0,0,0
Rodentia,Sciurus variegatoides,7261610,0,0,3,3
Rodentia,Sciurus vulgaris,5706658,0,0,0,0
Rodentia,Sciurus vulgaris,5706661,0,0,0,0
Rodentia,Sciurus vulgaris,5706662,0,0,0,0
Rodentia,Sciurus vulgaris,5706665,0,0,0,0
Rodentia,Sciurus vulgaris,5706669,0,0,0,0
Rodentia,Sciurus vulgaris,5706673,0,0,0,0
Rodentia,Sciurus vulgaris,5706680,0,0,0,0
Rodentia,Sciurus vulgaris,5706683,0,0,0,0
Rodentia,Sciurus vulgaris,5706684,0,0,0,0
Rodentia,Sciurus vulgaris,5706693,0,0,0,0
Rodentia,Sciurus vulgaris,5706697,0,0,0,0
Rodentia,Sciurus vulgaris,5706702,0,0,0,0
Rodentia,Sciurus vulgaris,5706707,0,0,0,0
Rodentia,Sciurus vulgaris,5706714,0,0,0,0
Rodentia,Sciurus vulgaris,5706720,0,0,0,0
Rodentia,Sciurus vulgaris,7261608,0,0,0,0
Rodentia,Sciurus vulgaris,8211070,9,50,97,147
Rodentia,Sciurus vulgaris,9463285,0,0,0,0
Rodentia,Sciurus vulgaris,10347932,0,0,0,0
Rodentia,Sciurus warthae,11122835,0,0,0,0
Rodentia,Sciurus yucatanensis,5219678,0,0,0,0
Rodentia,Sciurus yucatanensis,5706690,0,0,0,0
Rodentia,Sciurus yucatanensis,5706703,0,0,0,0
Rodentia,Sciurus yucatanensis,7261616,0,0,3,3
Rodentia,Scolomys melanops,2439222,1,36,13,40
Rodentia,Scolomys melanops,9979201,0,0,0,0
Rodentia,Scolomys ucayalensis,2439221,3,26,0,26
Rodentia,Scotinomys teguina,2439158,12,91,5,96
Rodentia,Scotinomys teguina,8740568,0,0,0,0
Rodentia,Scotinomys teguina,8833024,0,0,0,0
Rodentia,Scotinomys teguina,8882332,0,0,0,0
Rodentia,Scotinomys teguina,9127056,0,0,0,0
Rodentia,Scotinomys teguina,9225143,0,0,12,12
Rodentia,Scotinomys teguina,9850672,0,0,0,0
Rodentia,Scotinomys teguina,10094035,0,0,0,0
Rodentia,Scotinomys teguina,10193686,0,0,0,0
Rodentia,Scotinomys teguina,10438440,0,0,0,0
Rodentia,Scotinomys teguina,10489849,0,0,0,0
Rodentia,Scotinomys teguina,10589976,0,0,0,0
Rodentia,Scotinomys xerampelinus,2439157,0,58,8,66
Rodentia,Scotinomys xerampelinus,9950050,0,0,0,0
Rodentia,Sekeetamys calurus,2438045,0,5,20,25
Rodentia,Sicista betulina,2439449,0,34,74,108
Rodentia,Sicista betulina,7732155,0,0,0,0
Rodentia,Sicista betulina,7765952,0,0,0,0
Rodentia,Sicista betulina,10530074,0,0,0,0
Rodentia,Sicista betulina,10771042,0,0,0,0
Rodentia,Sicista caucasica,2439440,0,0,0,0
Rodentia,Sicista caudata,2439445,0,0,0,0
Rodentia,Sicista concolor,2439446,0,0,0,0
Rodentia,Sicista concolor,5786800,0,0,0,0
Rodentia,Sicista concolor,10285107,0,0,0,0
Rodentia,Sicista concolor,10398138,0,0,0,0
Rodentia,Sicista kazbegica,2439450,0,0,0,0
Rodentia,Sicista kluchorica,2439441,0,0,0,0
Rodentia,Sicista napaea,2439447,0,0,0,0
Rodentia,Sicista severtzovi,2439442,0,0,0,0
Rodentia,Sicista severtzovi,10153595,0,0,0,0
Rodentia,Sicista strandi,2439448,0,0,0,0
Rodentia,Sicista strandi,10003101,0,0,0,0
Rodentia,Sicista strandi,10643477,0,0,0,0
Rodentia,Sicista subtilis,2439439,0,0,1,1
Rodentia,Sicista subtilis,7500067,0,0,0,0
Rodentia,Sicista subtilis,7689263,0,0,0,0
Rodentia,Sicista subtilis,10041104,0,0,0,0
Rodentia,Sicista subtilis,10246943,0,0,0,0
Rodentia,Sicista subtilis,10436455,0,0,0,0
Rodentia,Sicista subtilis,10718801,0,0,0,0
Rodentia,Sicista subtilis,10729482,0,0,0,0
Rodentia,Sicista tianshanica,2439443,0,0,0,0
Rodentia,Sigmodon alleni,2438158,0,5,2,7
Rodentia,Sigmodon alleni,9039331,0,0,0,0
Rodentia,Sigmodon alstoni,2438155,0,9,9,17
Rodentia,Sigmodon alstoni,10540526,0,0,0,0
Rodentia,Sigmodon arizonae,2438148,4,631,18,649
Rodentia,Sigmodon arizonae,6163539,0,0,0,0
Rodentia,Sigmodon arizonae,6163540,0,0,0,0
Rodentia,Sigmodon arizonae,8894068,0,0,0,0
Rodentia,Sigmodon arizonae,8911358,0,0,0,0
Rodentia,Sigmodon arizonae,9061848,0,0,0,0
Rodentia,Sigmodon arizonae,9158024,0,0,0,0
Rodentia,Sigmodon fulviventer,2438153,0,15,4,19
Rodentia,Sigmodon fulviventer,7434059,0,0,0,0
Rodentia,Sigmodon fulviventer,8257415,0,0,1,1
Rodentia,Sigmodon fulviventer,8946140,0,0,0,0
Rodentia,Sigmodon hirsutus,4265122,1,1078,1,1078
Rodentia,Sigmodon hirsutus,8928873,0,1,22,23
Rodentia,Sigmodon hispidus,2438147,88,4797,988,5712
Rodentia,Sigmodon hispidus,8780442,0,0,0,0
Rodentia,Sigmodon hispidus,8792286,0,0,1,1
Rodentia,Sigmodon hispidus,8834458,0,5,0,5
Rodentia,Sigmodon hispidus,8880855,0,1,0,1
Rodentia,Sigmodon hispidus,8924629,0,0,0,0
Rodentia,Sigmodon hispidus,9017014,0,0,1,1
Rodentia,Sigmodon hispidus,9029916,0,0,0,0
Rodentia,Sigmodon hispidus,9075828,0,19,5,24
Rodentia,Sigmodon hispidus,9125506,0,0,0,0
Rodentia,Sigmodon hispidus,9172313,0,0,0,0
Rodentia,Sigmodon hispidus,9185714,0,0,0,0
Rodentia,Sigmodon hispidus,9900896,0,0,0,0
Rodentia,Sigmodon hispidus,9992744,0,0,0,0
Rodentia,Sigmodon hispidus,10295502,0,0,0,0
Rodentia,Sigmodon hispidus,10387697,0,0,0,0
Rodentia,Sigmodon inopinatus,2438152,0,0,0,0
Rodentia,Sigmodon leucotis,2438157,0,8,16,19
Rodentia,Sigmodon mascotensis,2438151,0,103,15,118
Rodentia,Sigmodon mascotensis,8747621,0,0,0,0
Rodentia,Sigmodon mascotensis,8825748,0,0,0,0
Rodentia,Sigmodon mascotensis,8981330,0,0,2,2
Rodentia,Sigmodon mascotensis,9066349,0,0,0,0
Rodentia,Sigmodon mascotensis,9135061,0,0,0,0
Rodentia,Sigmodon mascotensis,10144491,0,0,0,0
Rodentia,Sigmodon minor,8544795,0,0,0,0
Rodentia,Sigmodon ochrognathus,2438156,0,9,16,25
Rodentia,Sigmodon ochrognathus,8805042,0,0,0,0
Rodentia,Sigmodon ochrognathus,9200162,0,0,0,0
Rodentia,Sigmodon peruanus,2438154,0,0,0,0
Rodentia,Sigmodon planifrons,4265124,0,0,0,0
Rodentia,Sigmodon toltecus,4265125,0,85,139,223
Rodentia,Sigmodon toltecus,8727593,0,1,48,49
Rodentia,Sigmodon toltecus,9088881,0,0,7,7
Rodentia,Sigmodon toltecus,9112430,0,3,41,44
Rodentia,Sigmodon zanjonensis,4265123,0,4,0,4
Rodentia,Sigmodon zanjonensis,9195541,0,0,0,0
Rodentia,Sigmodontomys alfari,2439118,0,6,2,8
Rodentia,Sigmodontomys alfari,9135530,0,0,0,0
Rodentia,Sigmodontomys aphrastus,2439117,0,1,0,1
Rodentia,Solomys ponceleti,2438243,0,0,6,6
Rodentia,Solomys salebrosus,2438239,0,0,0,0
Rodentia,Solomys sapientis,2438242,0,1,2,3
Rodentia,Sommeromys macrorhinos,4264859,0,1,0,1
Rodentia,Sooretamys angouya,2438088,0,0,0,0
Rodentia,Sooretamys angouya,2438108,0,0,0,0
Rodentia,Sooretamys angouya,4265046,0,0,0,0
Rodentia,Sooretamys angouya,5786884,0,10,6,16
Rodentia,Sooretamys angouya,10498280,0,0,0,0
Rodentia,Soricomys kalinga,7728863,0,5,0,5
Rodentia,Soricomys leonardocoi,7923276,0,4,0,4
Rodentia,Soricomys montanus,8086487,0,4,0,4
Rodentia,Soricomys musseri,8244502,0,0,0,0
Rodentia,Spalacopus cyanus,2439602,0,0,1,1
Rodentia,Spalacopus cyanus,4265004,0,0,0,0
Rodentia,Spalacopus cyanus,4265005,0,0,0,0
Rodentia,Spalacopus cyanus,5786781,0,0,0,0
Rodentia,Spalacopus cyanus,7259288,0,0,0,0
Rodentia,Spalacopus cyanus,10571095,0,0,0,0
Rodentia,Spalax arenarius,2438884,0,0,0,0
Rodentia,Spalax carmeli,4264691,0,0,0,0
Rodentia,Spalax carmeli,10382471,0,0,0,0
Rodentia,Spalax ehrenbergi,2438248,0,2,0,2
Rodentia,Spalax ehrenbergi,4264694,0,17,3,20
Rodentia,Spalax giganteus,2438882,0,0,0,0
Rodentia,Spalax graecus,2438885,0,0,0,0
Rodentia,Spalax leucodon,2438247,0,0,0,0
Rodentia,Spalax leucodon,4264696,1,2,0,2
Rodentia,Spalax leucodon,8403861,0,0,0,0
Rodentia,Spalax leucodon,8734906,0,0,0,0
Rodentia,Spalax leucodon,8873049,0,0,0,0
Rodentia,Spalax microphthalmus,2438883,0,0,0,0
Rodentia,Spalax microphthalmus,9906069,0,0,0,0
Rodentia,Spalax nehringi,2438249,0,0,0,0
Rodentia,Spalax nehringi,4264693,0,0,0,0
Rodentia,Spalax nehringi,9094626,0,0,0,0
Rodentia,Spalax nehringi,9204043,0,0,0,0
Rodentia,Spalax zemni,2438881,0,0,0,0
Rodentia,Spermophilopsis leptodactylus,5219655,0,0,4,4
Rodentia,Spermophilopsis leptodactylus,5706575,0,0,0,0
Rodentia,Spermophilopsis leptodactylus,9976033,0,0,0,0
Rodentia,Spermophilus alashanicus,2437315,0,14,5,19
Rodentia,Spermophilus alashanicus,10427968,0,0,0,0
Rodentia,Spermophilus brevicauda,4263797,0,0,0,0
Rodentia,Spermophilus citellus,2437304,0,0,3,3
Rodentia,Spermophilus citellus,4263853,0,0,0,0
Rodentia,Spermophilus citellus,4263861,0,0,0,0
Rodentia,Spermophilus citellus,7261566,0,0,0,0
Rodentia,Spermophilus citellus,7775073,0,0,1,1
Rodentia,Spermophilus citellus,10255400,0,0,0,0
Rodentia,Spermophilus citellus,11244013,0,0,0,0
Rodentia,Spermophilus dauricus,2437294,0,10,0,10
Rodentia,Spermophilus dauricus,9882157,0,0,0,0
Rodentia,Spermophilus dauricus,10406581,0,0,0,0
Rodentia,Spermophilus erythrogenys,2437318,0,0,0,0
Rodentia,Spermophilus erythrogenys,10104429,0,0,0,0
Rodentia,Spermophilus erythrogenys,10183303,0,0,0,0
Rodentia,Spermophilus erythrogenys,10500248,0,0,0,0
Rodentia,Spermophilus fulvus,2437306,0,3,0,3
Rodentia,Spermophilus fulvus,4263804,0,0,0,0
Rodentia,Spermophilus fulvus,5786608,0,0,0,0
Rodentia,Spermophilus fulvus,7261561,0,0,0,0
Rodentia,Spermophilus major,2437320,0,0,1,1
Rodentia,Spermophilus major,7768673,0,0,0,0
Rodentia,Spermophilus musicus,2437308,0,0,0,0
Rodentia,Spermophilus pallidicauda,4263876,1,3,0,3
Rodentia,Spermophilus pygmaeus,2437322,0,0,1,1
Rodentia,Spermophilus pygmaeus,4263855,0,0,0,0
Rodentia,Spermophilus pygmaeus,4263865,0,0,0,0
Rodentia,Spermophilus pygmaeus,5786604,0,0,0,0
Rodentia,Spermophilus pygmaeus,7261567,0,0,0,0
Rodentia,Spermophilus relictus,2437310,0,0,0,0
Rodentia,Spermophilus relictus,9939685,0,0,0,0
Rodentia,Spermophilus relictus,10579528,0,0,0,0
Rodentia,Spermophilus superciliosus,9249900,0,0,0,0
Rodentia,Spermophilus suslicus,2437323,0,0,0,0
Rodentia,Spermophilus suslicus,4263854,0,0,0,0
Rodentia,Spermophilus suslicus,4263863,0,0,0,0
Rodentia,Spermophilus suslicus,9953992,0,0,0,0
Rodentia,Spermophilus suslicus,10593925,0,0,0,0
Rodentia,Spermophilus taurensis,9040543,0,0,0,0
Rodentia,Spermophilus taurensis,10348654,0,0,0,0
Rodentia,Spermophilus xanthoprymnus,2437301,0,0,0,0
Rodentia,Spermophilus xanthoprymnus,8002256,0,0,0,0
Rodentia,Spermophilus xanthoprymnus,9860969,0,0,0,0
Rodentia,Sphiggurus ichillus,8725405,0,0,0,0
Rodentia,Sphiggurus insidiosus,2437606,0,0,0,0
Rodentia,Sphiggurus insidiosus,2437608,0,0,0,0
Rodentia,Sphiggurus insidiosus,7705123,0,0,0,0
Rodentia,Sphiggurus insidiosus,9882808,0,0,0,0
Rodentia,Sphiggurus insidiosus,9904100,0,0,0,0
Rodentia,Sphiggurus melanurus,4264792,0,0,0,0
Rodentia,Sphiggurus melanurus,8363584,0,0,0,0
Rodentia,Sphiggurus mexicanus,2437603,0,2,1,2
Rodentia,Sphiggurus mexicanus,4264793,0,0,0,0
Rodentia,Sphiggurus mexicanus,4264796,0,0,0,0
Rodentia,Sphiggurus mexicanus,7259315,0,0,0,0
Rodentia,Sphiggurus mexicanus,10543780,0,0,0,0
Rodentia,Sphiggurus mexicanus,11082668,1,3,14,17
Rodentia,Sphiggurus mexicanus,11272664,0,0,0,0
Rodentia,Sphiggurus pruinosus,4264798,0,0,0,0
Rodentia,Sphiggurus pruinosus,10989982,0,1,1,1
Rodentia,Sphiggurus spinosus,2437605,0,1,1,1
Rodentia,Sphiggurus spinosus,11053537,0,1,0,1
Rodentia,Sphiggurus vestitus,2437607,0,0,0,0
Rodentia,Sphiggurus vestitus,6066833,0,0,0,0
Rodentia,Sphiggurus villosus,2437604,0,0,0,0
Rodentia,Srilankamys ohiensis,2438251,0,0,0,0
Rodentia,Steatomys bocagei,4263425,0,0,1,1
Rodentia,Steatomys caurinus,2438743,0,0,22,22
Rodentia,Steatomys cuppedius,2438740,0,0,0,0
Rodentia,Steatomys krebsii,2438742,0,0,0,0
Rodentia,Steatomys opimus,4263426,0,0,2,2
Rodentia,Steatomys parvus,2438741,0,2,0,2
Rodentia,Steatomys pratensis,2438739,0,32,58,60
Rodentia,Steatomys pratensis,9159617,0,0,0,0
Rodentia,Steneofiber fossor,8494686,0,0,0,0
Rodentia,Stenocephalemys albipes,2438360,0,0,0,0
Rodentia,Stenocephalemys albipes,4264996,0,3,0,3
Rodentia,Stenocephalemys albocaudata,2439016,0,0,0,0
Rodentia,Stenocephalemys griseicauda,2439017,0,3,0,3
Rodentia,Stenocephalemys ruppi,4264995,0,0,0,0
Rodentia,Stochomys longicaudatus,2438508,0,7,1168,1171
Rodentia,Stylodipus andrewsi,2439455,0,20,0,20
Rodentia,Stylodipus sungorus,2439454,0,17,0,17
Rodentia,Stylodipus telum,2439453,0,0,1,1
Rodentia,Stylodipus telum,10118042,0,0,0,0
Rodentia,Stylodipus telum,10169692,0,0,0,0
Rodentia,Sundamys infraluteus,2438464,0,1,1,1
Rodentia,Sundamys infraluteus,10877933,0,0,0,0
Rodentia,Sundamys maxi,2438466,0,0,0,0
Rodentia,Sundamys maxi,10745984,0,0,0,0
Rodentia,Sundamys muelleri,2438465,0,49,11,51
Rodentia,Sundamys muelleri,9893725,0,0,0,0
Rodentia,Sundamys muelleri,10810847,0,0,0,0
Rodentia,Sundamys muelleri,10813029,0,0,0,0
Rodentia,Sundasciurus altitudinis,7706274,0,0,0,0
Rodentia,Sundasciurus brookei,2437472,0,0,0,0
Rodentia,Sundasciurus brookei,10705305,0,0,0,0
Rodentia,Sundasciurus davensis,2437481,0,0,0,0
Rodentia,Sundasciurus fraterculus,2437486,0,0,0,0
Rodentia,Sundasciurus hippurus,2437473,0,4,3,4
