order,species,frozen,tissue,buffer
Rodentia,Sciurus sanborni,0,0,0
Rodentia,Sciurus spadiceus,1,26,0
Rodentia,Sciurus stramineus,0,3,0
Rodentia,Sciurus variegatoides,0,2,1
Rodentia,Sciurus vulgaris,9,50,14
Rodentia,Sciurus warthae,0,0,0
Rodentia,Sciurus yucatanensis,0,0,0
Rodentia,Scolomys melanops,1,36,0
Rodentia,Scolomys ucayalensis,3,26,0
Rodentia,Scotinomys teguina,12,91,0
Rodentia,Scotinomys xerampelinus,0,58,0
Rodentia,Sekeetamys calurus,0,5,0
Rodentia,Sicista betulina,0,34,8
Rodentia,Sicista caucasica,0,0,0
Rodentia,Sicista caudata,0,0,0
Rodentia,Sicista concolor,0,0,0
Rodentia,Sicista kazbegica,0,0,0
Rodentia,Sicista kluchorica,0,0,0
Rodentia,Sicista napaea,0,0,0
Rodentia,Sicista severtzovi,0,0,0
Rodentia,Sicista strandi,0,0,0
Rodentia,Sicista subtilis,0,0,0
Rodentia,Sicista tianshanica,0,0,0
Rodentia,Sigmodon alleni,0,5,0
Rodentia,Sigmodon alstoni,0,9,0
Rodentia,Sigmodon arizonae,4,631,0
Rodentia,Sigmodon fulviventer,0,15,1
Rodentia,Sigmodon hirsutus,1,1079,1
Rodentia,Sigmodon hispidus,88,4822,19
Rodentia,Sigmodon inopinatus,0,0,0
Rodentia,Sigmodon leucotis,0,8,0
Rodentia,Sigmodon mascotensis,0,103,0
Rodentia,Sigmodon minor,0,0,0
Rodentia,Sigmodon ochrognathus,0,9,0
Rodentia,Sigmodon peruanus,0,0,0
Rodentia,Sigmodon planifrons,0,0,0
Rodentia,Sigmodon toltecus,0,89,3
Rodentia,Sigmodon zanjonensis,0,4,0
Rodentia,Sigmodontomys alfari,0,6,0
Rodentia,Sigmodontomys aphrastus,0,1,0
Rodentia,Solomys ponceleti,0,0,0
Rodentia,Solomys salebrosus,0,0,0
Rodentia,Solomys sapientis,0,1,0
Rodentia,Sommeromys macrorhinos,0,1,0
Rodentia,Sooretamys angouya,0,10,0
Rodentia,Soricomys kalinga,0,5,0
Rodentia,Soricomys leonardocoi,0,4,0
Rodentia,Soricomys montanus,0,4,0
Rodentia,Soricomys musseri,0,0,0
Rodentia,Spalacopus cyanus,0,0,0
Rodentia,Spalax arenarius,0,0,0
Rodentia,Spalax carmeli,0,0,0
Rodentia,Spalax ehrenbergi,0,19,1
Rodentia,Spalax giganteus,0,0,0
Rodentia,Spalax graecus,0,0,0
Rodentia,Spalax leucodon,1,2,0
Rodentia,Spalax microphthalmus,0,0,0
Rodentia,Spalax nehringi,0,0,0
Rodentia,Spalax zemni,0,0,0
Rodentia,Spermophilopsis leptodactylus,0,0,0
Rodentia,Spermophilus alashanicus,0,14,0
Rodentia,Spermophilus brevicauda,0,0,0
Rodentia,Spermophilus citellus,0,0,1
Rodentia,Spermophilus dauricus,0,10,0
Rodentia,Spermophilus erythrogenys,0,0,0
Rodentia,Spermophilus fulvus,0,3,0
Rodentia,Spermophilus major,0,0,0
Rodentia,Spermophilus musicus,0,0,0
Rodentia,Spermophilus pallidicauda,1,3,0
Rodentia,Spermophilus pygmaeus,0,0,0
Rodentia,Spermophilus relictus,0,0,0
Rodentia,Spermophilus superciliosus,0,0,0
Rodentia,Spermophilus suslicus,0,0,0
Rodentia,Spermophilus taurensis,0,0,0
Rodentia,Spermophilus xanthoprymnus,0,0,0
Rodentia,Sphiggurus ichillus,0,0,0
Rodentia,Sphiggurus insidiosus,0,0,0
Rodentia,Sphiggurus melanurus,0,0,0
Rodentia,Sphiggurus mexicanus,1,5,1
Rodentia,Sphiggurus pruinosus,0,1,1
Rodentia,Sphiggurus spinosus,0,2,0
Rodentia,Sphiggurus vestitus,0,0,0
Rodentia,Sphiggurus villosus,0,0,0
Rodentia,Srilankamys ohiensis,0,0,0
Rodentia,Steatomys bocagei,0,0,0
Rodentia,Steatomys caurinus,0,0,0
Rodentia,Steatomys cuppedius,0,0,0
Rodentia,Steatomys krebsii,0,0,0
Rodentia,Steatomys opimus,0,0,0
Rodentia,Steatomys parvus,0,2,0
Rodentia,Steatomys pratensis,0,32,0
Rodentia,Steneofiber fossor,0,0,0
Rodentia,Stenocephalemys albipes,0,3,0
Rodentia,Stenocephalemys albocaudata,0,0,0
Rodentia,Stenocephalemys griseicauda,0,3,0
Rodentia,Stenocephalemys ruppi,0,0,0
Rodentia,Stochomys longicaudatus,0,7,4
Rodentia,Stylodipus andrewsi,0,20,0
Rodentia,Stylodipus sungorus,0,17,0
Rodentia,Stylodipus telum,0,0,1
Rodentia,Sundamys infraluteus,0,1,0
Rodentia,Sundamys maxi,0,0,0
Rodentia,Sundamys muelleri,0,49,4
Rodentia,Sundasciurus altitudinis,0,0,0
Rodentia,Sundasciurus brookei,0,0,0
Rodentia,Sundasciurus davensis,0,0,0
Rodentia,Sundasciurus fraterculus,0,0,0
Rodentia,Sundasciurus hippurus,0,4,3
Rodentia,Sundasciurus hoogstraali,0,0,0
Rodentia,Sundasciurus jentinki,0,0,0
Rodentia,Sundasciurus juvencus,0,0,0
Rodentia,Sundasciurus lowii,0,12,9
Rodentia,Sundasciurus mindanensis,0,0,0
Rodentia,Sundasciurus moellendorffi,0,0,0
Rodentia,Sundasciurus philippinensis,0,1,0
Rodentia,Sundasciurus rabori,0,0,0
Rodentia,Sundasciurus samarensis,0,0,0
Rodentia,Sundasciurus steerii,0,0,0
Rodentia,Sundasciurus tahan,0,0,0
Rodentia,Sundasciurus tenuis,0,2,0
Rodentia,Synaptomys borealis,27,453,25
Rodentia,Synaptomys cooperi,5,16,4
Rodentia,Syntheosciurus brochus,0,0,0
Rodentia,Tachyoryctes ankoliae,0,9,0
Rodentia,Tachyoryctes annectens,0,0,0
Rodentia,Tachyoryctes audax,0,1,0
Rodentia,Tachyoryctes daemon,0,4,0
Rodentia,Tachyoryctes ibeanus,0,0,0
Rodentia,Tachyoryctes macrocephalus,0,0,3
Rodentia,Tachyoryctes naivashae,0,0,0
Rodentia,Tachyoryctes rex,0,0,0
Rodentia,Tachyoryctes ruandae,0,3,2
Rodentia,Tachyoryctes ruddi,0,6,0
Rodentia,Tachyoryctes spalacinus,0,1,0
Rodentia,Tachyoryctes splendens,1,2,2
Rodentia,Taeromys arcuatus,0,0,0
Rodentia,Taeromys callitrichus,0,1,0
Rodentia,Taeromys celebensis,0,1,0
Rodentia,Taeromys hamatus,0,0,0
Rodentia,Taeromys microbullatus,0,0,0
Rodentia,Taeromys punicans,0,1,0
Rodentia,Taeromys taerae,0,12,0
Rodentia,Tamias alpinus,0,185,2
Rodentia,Tamias amoenus,15,631,11
Rodentia,Tamias bulleri,0,22,0
Rodentia,Tamias canipes,0,19,2
Rodentia,Tamias cinereicollis,0,46,0
Rodentia,Tamias dorsalis,14,245,8
Rodentia,Tamias durangae,0,2,0
Rodentia,Tamias merriami,0,33,0
Rodentia,Tamias minimus,23,757,15
Rodentia,Tamias obscurus,0,3,0
Rodentia,Tamias ochrogenys,0,18,0
Rodentia,Tamias palmeri,0,10,0
Rodentia,Tamias panamintinus,2,51,2
Rodentia,Tamias quadrimaculatus,1,69,1
Rodentia,Tamias quadrivittatus,24,120,14
Rodentia,Tamias ruficaudus,3,24,3
Rodentia,Tamias rufus,0,16,0
Rodentia,Tamias senex,0,301,0
Rodentia,Tamias sibiricus,9,89,1
Rodentia,Tamias siskiyou,3,67,2
Rodentia,Tamias sonomae,0,18,0
Rodentia,Tamias speciosus,0,746,0
Rodentia,Tamias striatus,24,301,81
Rodentia,Tamias townsendii,27,143,4
Rodentia,Tamias umbrinus,3,141,3
Rodentia,Tamiasciurus douglasii,0,91,0
Rodentia,Tamiasciurus hudsonicus,94,752,63
Rodentia,Tamiasciurus mearnsi,0,1,0
Rodentia,Tamiops maritimus,0,14,0
Rodentia,Tamiops mcclellandii,0,17,0
Rodentia,Tamiops rodolphii,0,6,0
Rodentia,Tamiops swinhoei,0,3,0
Rodentia,Tanyuromys aphrastus,0,2,0
Rodentia,Tanyuromys thomasleei,0,0,0
Rodentia,Tapecomys primus,1,1,0
Rodentia,Tarsomys apoensis,0,1,0
Rodentia,Tarsomys echinatus,0,0,0
Rodentia,Tateomys macrocercus,0,0,0
Rodentia,Tateomys rhinogradoides,0,2,0
Rodentia,Tatera indica,0,37,0
Rodentia,Taterillus arenarius,0,0,0
Rodentia,Taterillus congicus,0,0,0
Rodentia,Taterillus emini,0,0,0
Rodentia,Taterillus gracilis,0,19,0
Rodentia,Taterillus harringtoni,0,0,0
Rodentia,Taterillus lacustris,0,0,0
Rodentia,Taterillus petteri,0,0,0
Rodentia,Taterillus pygargus,0,0,0
Rodentia,Taterillus tranieri,0,0,0
Rodentia,Thallomys loringi,0,0,0
Rodentia,Thallomys nigricauda,0,2,0
Rodentia,Thallomys paedulcus,0,0,0
Rodentia,Thallomys shortridgei,0,0,0
Rodentia,Thalpomys cerradensis,0,0,0
Rodentia,Thalpomys lasiotis,0,0,0
Rodentia,Thamnomys kempi,0,8,0
Rodentia,Thamnomys venustus,0,0,0
Rodentia,Thaptomys nigrita,0,20,0
Rodentia,Thomasomys andersoni,0,0,0
Rodentia,Thomasomys apeco,0,0,0
Rodentia,Thomasomys aureus,0,59,0
Rodentia,Thomasomys auricularis,0,0,0
Rodentia,Thomasomys australis,0,0,0
Rodentia,Thomasomys baeops,1,1,0
Rodentia,Thomasomys bombycinus,0,15,10
Rodentia,Thomasomys caudivarius,0,0,0
Rodentia,Thomasomys cinereiventer,0,0,2
Rodentia,Thomasomys cinereus,0,2,0
Rodentia,Thomasomys cinnameus,0,0,0
Rodentia,Thomasomys contradictus,0,0,0
Rodentia,Thomasomys daphne,0,11,0
Rodentia,Thomasomys dispar,0,0,0
Rodentia,Thomasomys eleusis,0,0,0
Rodentia,Thomasomys erro,0,0,0
Rodentia,Thomasomys fumeus,0,0,0
Rodentia,Thomasomys gracilis,0,9,0
Rodentia,Thomasomys hudsoni,0,2,0
Rodentia,Thomasomys hylophilus,0,3,0
Rodentia,Thomasomys incanus,0,0,0
Rodentia,Thomasomys ischyrus,0,0,0
Rodentia,Thomasomys kalinowskii,0,2,0
Rodentia,Thomasomys ladewi,0,0,0
Rodentia,Thomasomys laniger,0,5,0
Rodentia,Thomasomys macrotis,0,6,0
Rodentia,Thomasomys monochromos,0,0,0
Rodentia,Thomasomys nicefori,0,4,0
Rodentia,Thomasomys niveipes,0,34,2
Rodentia,Thomasomys notatus,0,12,0
Rodentia,Thomasomys onkiro,0,0,0
Rodentia,Thomasomys oreas,0,14,0
Rodentia,Thomasomys paramorum,0,7,0
Rodentia,Thomasomys popayanus,0,0,0
Rodentia,Thomasomys praetor,0,0,0
Rodentia,Thomasomys princeps,0,1,0
Rodentia,Thomasomys pyrrhonotus,0,0,0
Rodentia,Thomasomys rhoadsi,0,0,3
Rodentia,Thomasomys rosalinda,0,0,0
Rodentia,Thomasomys salazari,0,0,0
Rodentia,Thomasomys silvestris,0,0,0
Rodentia,Thomasomys taczanowskii,0,2,0
Rodentia,Thomasomys ucucha,0,0,0
Rodentia,Thomasomys vestitus,0,0,0
Rodentia,Thomasomys vulcani,0,0,0
Rodentia,Thomomys atrovarius,0,34,0
Rodentia,Thomomys bottae,15,3920,21
Rodentia,Thomomys bulbivorus,80,118,0
Rodentia,Thomomys clusius,0,1,0
Rodentia,Thomomys idahoensis,0,9,0
Rodentia,Thomomys mazama,0,123,0
Rodentia,Thomomys monticola,0,271,0
Rodentia,Thomomys sheldoni,0,95,9
Rodentia,Thomomys talpoides,13,481,3
Rodentia,Thomomys townsendii,0,235,0
Rodentia,Thomomys umbrinus,0,296,3
Rodentia,Thrichomys apereoides,0,11,0
Rodentia,Thrichomys inermis,0,0,0
Rodentia,Thrichomys laurentius,0,0,0
Rodentia,Thrichomys pachyurus,0,0,0
Rodentia,Thryonomys gregorianus,1,1,0
Rodentia,Thryonomys swinderianus,0,1,0
Rodentia,Tokudaia muenninki,0,0,0
Rodentia,Tokudaia osimensis,0,0,0
Rodentia,Tokudaia tokunoshimensis,0,0,0
Rodentia,Tonkinomys daovantieni,14,14,0
Rodentia,Toromys albiventris,0,0,0
Rodentia,Transandinomys bolivaris,0,26,2
Rodentia,Transandinomys talamancae,0,108,0
Rodentia,Trichys fasciculata,2,3,0
Rodentia,Trinomys albispinus,0,3,0
Rodentia,Trinomys dimidiatus,0,5,0
Rodentia,Trinomys eliasi,0,1,0
Rodentia,Trinomys gratiosus,0,6,0
Rodentia,Trinomys iheringi,0,77,0
Rodentia,Trinomys mirapitanga,0,3,0
Rodentia,Trinomys moojeni,0,0,0
Rodentia,Trinomys myosuros,0,0,0
Rodentia,Trinomys paratus,0,5,0
Rodentia,Trinomys setosus,0,9,0
Rodentia,Trinomys yonenagae,0,0,0
Rodentia,Trogontherium cuvieri,0,0,0
Rodentia,Trogopterus xanthipes,0,0,0
Rodentia,Tryphomys adustus,0,0,0
Rodentia,Tsaganomys altaicus,0,0,0
Rodentia,Tscherskia triton,0,0,0
Rodentia,Tylomys bullaris,0,0,0
Rodentia,Tylomys fulviventer,0,0,0
Rodentia,Tylomys mirae,0,1,0
Rodentia,Tylomys nudicaudus,1,15,0
Rodentia,Tylomys panamensis,0,0,0
Rodentia,Tylomys tumbalensis,0,0,0
Rodentia,Tylomys watsoni,0,5,0
Rodentia,Tympanoctomys barrerae,0,7,0
Rodentia,Tympanoctomys kirchnerorum,0,0,0
Rodentia,Tympanoctomys loschalchalerosorum,0,0,0
Rodentia,Typhlomys cinereus,0,0,0
Rodentia,Typhlomys daloushanensis,0,0,0
Rodentia,Typhlomys nanus,0,0,0
Rodentia,Uranomys ruddi,0,26,0
Rodentia,Urocitellus armatus,1,6,0
Rodentia,Urocitellus beldingi,0,144,0
Rodentia,Urocitellus brunneus,0,0,0
Rodentia,Urocitellus canus,0,66,0
Rodentia,Urocitellus columbianus,4,8,0
Rodentia,Urocitellus elegans,4,22,0
Rodentia,Urocitellus mollis,10,45,0
Rodentia,Urocitellus parryii,38,353,9
Rodentia,Urocitellus richardsonii,4,57,1
Rodentia,Urocitellus townsendii,1,8,0
Rodentia,Urocitellus undulatus,38,140,0
Rodentia,Urocitellus washingtoni,0,0,0
Rodentia,Uromys anak,0,0,0
Rodentia,Uromys boeadii,0,0,0
Rodentia,Uromys caudimaculatus,28,110,76
Rodentia,Uromys emmae,0,0,0
Rodentia,Uromys hadrourus,0,1,3
Rodentia,Uromys imperator,0,0,0
Rodentia,Uromys neobritannicus,0,0,0
Rodentia,Uromys porculus,0,0,0
Rodentia,Uromys rex,0,0,0
Rodentia,Uromys siebersi,0,0,0
Rodentia,Vandeleuria nilagirica,0,0,0
Rodentia,Vandeleuria nolthenii,0,0,0
Rodentia,Vandeleuria oleracea,0,0,0
Rodentia,Vernaya fulva,0,0,0
Rodentia,Voalavo antsahabensis,0,1,0
Rodentia,Voalavo gymnocaudus,0,0,0
Rodentia,Volemys millicens,0,0,0
Rodentia,Volemys musseri,0,0,0
Rodentia,Waiomys mamasae,0,0,0
Rodentia,Wiedomys cerradensis,0,0,0
Rodentia,Wiedomys pyrrhorhinos,0,2,0
Rodentia,Wilfredomys oenax,0,0,0
Rodentia,Xaymaca fulvopulvis,0,0,0
Rodentia,Xenomys nelsoni,0,4,0
Rodentia,Xenuromys barbatus,0,0,0
Rodentia,Xeromys myoides,2,3,1
Rodentia,Xerospermophilus mohavensis,0,4,0
Rodentia,Xerospermophilus perotensis,0,41,0
Rodentia,Xerospermophilus spilosoma,4,65,1
Rodentia,Xerospermophilus tereticaudus,0,36,1
Rodentia,Xerus erythropus,0,2,0
Rodentia,Xerus inauris,0,4,0
Rodentia,Xerus princeps,0,0,0
Rodentia,Xerus rutilus,0,2,0
Rodentia,Zapus hudsonius,94,943,54
Rodentia,Zapus princeps,9,527,4
Rodentia,Zapus trinotatus,7,95,4
Rodentia,Zelotomys hildegardeae,0,0,0
Rodentia,Zelotomys woosnami,0,2,0
Rodentia,Zenkerella insignis,0,0,0
Rodentia,Zygodontomys brevicauda,5,3143,0
Rodentia,Zygodontomys brunneus,0,1,0
Rodentia,Zygogeomys trichopus,0,21,0
Rodentia,Zyzomys argurus,234,240,18
Rodentia,Zyzomys maini,1,7,6
Rodentia,Zyzomys palatalis,8,8,0
Rodentia,Zyzomys pedunculatus,0,1,14
Rodentia,Zyzomys woodwardi,59,71,7
Rodentia,NA,3714,19041,6491
