order,species,taxonKey,n
Chiroptera,Dasypterus ega,10686174,88
Chiroptera,Dasypterus ega,10829336,2
Chiroptera,Dasypterus ega,11179117,1
Chiroptera,Dasypterus insularis,9210823,1
Chiroptera,Dasypterus insularis,10762283,1
Chiroptera,Dasypterus insularis,10861666,1
Chiroptera,Dasypterus intermedius,5218549,520
Chiroptera,Dasypterus intermedius,5707197,232
Chiroptera,Dasypterus intermedius,7261859,284
Chiroptera,Dasypterus intermedius,8701902,1
Chiroptera,Dasypterus intermedius,10119783,19
Chiroptera,Dasypterus intermedius,10167965,4
Chiroptera,Dasypterus intermedius,10564114,14
Chiroptera,Dasypterus intermedius,11140075,83
Chiroptera,Dasypterus intermedius,11172236,53
Chiroptera,Dasypterus intermedius,11218983,40
Chiroptera,Dasypterus xanthinus,5218541,387
Chiroptera,Dasypterus xanthinus,8824992,7
Chiroptera,Dasypterus xanthinus,10364064,19
Chiroptera,Dasypterus xanthinus,11114784,245
Chiroptera,Desmalopex leucopterus,5218654,10
Chiroptera,Desmalopex leucopterus,8384945,13
Chiroptera,Desmalopex leucopterus,10842476,6
Chiroptera,Desmalopex microleucopterus,7545858,12
Chiroptera,Desmodus rotundus,2433298,10590
Chiroptera,Desmodus rotundus,8748511,5177
Chiroptera,Desmodus rotundus,9011579,479
Chiroptera,Desmodus rotundus,9874250,9
Chiroptera,Desmodus rotundus,10019379,78
Chiroptera,Desmodus rotundus,10024737,4
Chiroptera,Desmodus rotundus,10268745,5
Chiroptera,Desmodus rotundus,10414576,69
Chiroptera,Desmodus rotundus,10513639,3
Chiroptera,Desmodus rotundus,10659841,8
Chiroptera,Desmodus rotundus,10841892,3
Chiroptera,Desmodus stocki,4969129,16
Chiroptera,Diaemus youngii,2433319,249
Chiroptera,Diaemus youngii,7388991,10
Chiroptera,Diaemus youngii,8394442,3
Chiroptera,Diaemus youngii,10472538,10
Chiroptera,Diclidurus albus,2433092,113
Chiroptera,Diclidurus albus,4265259,1
Chiroptera,Diclidurus albus,4265260,17
Chiroptera,Diclidurus albus,9021214,11
Chiroptera,Diclidurus albus,9860710,1
Chiroptera,Diclidurus ingens,2433090,7
Chiroptera,Diclidurus isabella,2433093,1
Chiroptera,Diclidurus isabella,7919689,1
Chiroptera,Diclidurus isabella,10428231,25
Chiroptera,Diclidurus isabella,11286039,70
Chiroptera,Diclidurus scutatus,2433091,36
Chiroptera,Diphylla centralis,8816400,1
Chiroptera,Diphylla ecaudata,2433173,672
Chiroptera,Diphylla ecaudata,10016373,3
Chiroptera,Diphylla ecaudata,10027745,1
Chiroptera,Diphylla ecaudata,10656861,8
Chiroptera,Diphylla ecaudata,11113028,165
Chiroptera,Diphylla ecaudata,11197227,3
Chiroptera,Dobsonia anderseni,4265728,94
Chiroptera,Dobsonia beauforti,2432831,20
Chiroptera,Dobsonia chapmani,2432826,20
Chiroptera,Dobsonia crenulata,4265729,194
Chiroptera,Dobsonia exoleta,2432823,95
Chiroptera,Dobsonia inermis,2432829,156
Chiroptera,Dobsonia inermis,4265724,1
Chiroptera,Dobsonia inermis,7261751,189
Chiroptera,Dobsonia minor,2432825,90
Chiroptera,Dobsonia moluccensis,2432822,434
Chiroptera,Dobsonia moluccensis,4265730,826
Chiroptera,Dobsonia moluccensis,11188808,1
Chiroptera,Dobsonia moluccensis,11202253,116
Chiroptera,Dobsonia pannietensis,2432828,11
Chiroptera,Dobsonia pannietensis,4265725,31
Chiroptera,Dobsonia pannietensis,7261752,63
Chiroptera,Dobsonia peronii,2432824,8
Chiroptera,Dobsonia peronii,4265726,50
Chiroptera,Dobsonia peronii,7261753,18
Chiroptera,Dobsonia peronii,7261754,32
Chiroptera,Dobsonia praedatrix,2432821,212
Chiroptera,Dobsonia viridis,2432827,83
Chiroptera,Doryrhina camerunensis,5218560,7
Chiroptera,Doryrhina camerunensis,10862803,10
Chiroptera,Doryrhina corynophyllus,5218554,2
Chiroptera,Doryrhina corynophyllus,10895166,1
Chiroptera,Doryrhina cyclops,5218573,404
Chiroptera,Doryrhina cyclops,10321137,1
Chiroptera,Doryrhina cyclops,10744489,178
Chiroptera,Doryrhina edwardshilli,10677523,1
Chiroptera,Doryrhina muscinus,5218585,43
Chiroptera,Doryrhina muscinus,10828167,7
Chiroptera,Doryrhina semoni,5218583,68
Chiroptera,Doryrhina semoni,10786777,2
Chiroptera,Doryrhina stenotis,5218605,34
Chiroptera,Doryrhina stenotis,10678268,1
Chiroptera,Doryrhina wollastoni,5218586,17
Chiroptera,Doryrhina wollastoni,10770239,5
Chiroptera,Dyacopterus brooksi,4265615,4
Chiroptera,Dyacopterus rickarti,7996072,5
Chiroptera,Dyacopterus rickarti,10688913,3
Chiroptera,Dyacopterus spadiceus,2432776,27
Chiroptera,Dyacopterus spadiceus,8013088,1
Chiroptera,Ectophylla alba,2433222,85
Chiroptera,Ectophylla alba,9967348,3
Chiroptera,Eidolon dupreanum,2432850,81
Chiroptera,Eidolon helvum,2432851,1805
Chiroptera,Eidolon helvum,4265624,4
Chiroptera,Eidolon helvum,4265625,1
Chiroptera,Eidolon helvum,7261729,242
Chiroptera,Eidolon helvum,10130406,24
Chiroptera,Emballonura alecto,2433121,332
Chiroptera,Emballonura alecto,4265205,1
Chiroptera,Emballonura alecto,4265210,30
Chiroptera,Emballonura alecto,4265216,3
Chiroptera,Emballonura alecto,7261648,206
Chiroptera,Emballonura alecto,9156959,41
Chiroptera,Emballonura alecto,9939933,1
Chiroptera,Emballonura alecto,10850851,1
Chiroptera,Emballonura beccarii,2433122,150
Chiroptera,Emballonura beccarii,4265201,71
Chiroptera,Emballonura beccarii,4265206,1
Chiroptera,Emballonura beccarii,8720126,2
Chiroptera,Emballonura beccarii,8945153,1
Chiroptera,Emballonura beccarii,10104165,6
Chiroptera,Emballonura beccarli,10824852,1
Chiroptera,Emballonura dianae,2433120,89
Chiroptera,Emballonura furax,2433124,59
Chiroptera,Emballonura monticola,2433130,529
Chiroptera,Emballonura monticola,10348399,2
Chiroptera,Emballonura raffrayana,2433123,173
Chiroptera,Emballonura raffrayana,4265203,132
Chiroptera,Emballonura raffrayana,4265213,6
Chiroptera,Emballonura raffrayana,7261647,11
Chiroptera,Emballonura raffrayana,8820629,1
Chiroptera,Emballonura raffrayana,10183560,3
Chiroptera,Emballonura raffrayana,10499995,1
Chiroptera,Emballonura semicaudata,2433126,522
Chiroptera,Emballonura semicaudata,2433127,5
Chiroptera,Emballonura semicaudata,4265204,11
Chiroptera,Emballonura semicaudata,4265214,4
Chiroptera,Emballonura semicaudata,6163676,98
Chiroptera,Emballonura semicaudata,6163677,4
Chiroptera,Emballonura semicaudata,10579793,1
Chiroptera,Emballonura seni,10690617,1
Chiroptera,Emballonura serii,4265215,4
Chiroptera,Enchisthenes hartii,2433265,84
Chiroptera,Enchisthenes hartii,4265356,704
Chiroptera,Enchisthenes hartii,9992277,5
Chiroptera,Eonycteris major,2432967,39
Chiroptera,Eonycteris robusta,4265634,119
Chiroptera,Eonycteris robusta,10874122,12
Chiroptera,Eonycteris spelaea,2432968,1668
Chiroptera,Eonycteris spelaea,4265632,13
Chiroptera,Eonycteris spelaea,4265633,196
Chiroptera,Eonycteris spelaea,5787475,1
Chiroptera,Eonycteris spelaea,7261731,125
Chiroptera,Eonycteris spelaea,10316972,34
Chiroptera,Epomophorus angolensis,2432786,35
Chiroptera,Epomophorus anselli,5787452,1
Chiroptera,Epomophorus crypturus,4265714,1112
Chiroptera,Epomophorus crypturus,5787453,22
Chiroptera,Epomophorus dobsonii,2432801,54
Chiroptera,Epomophorus dobsonii,4265627,119
Chiroptera,Epomophorus gambianus,2432790,1772
Chiroptera,Epomophorus gambianus,4265713,1
Chiroptera,Epomophorus gambianus,7261749,129
Chiroptera,Epomophorus gambianus,8754744,1
Chiroptera,Epomophorus grandis,2432788,3
Chiroptera,Epomophorus grandis,7733296,1
Chiroptera,Epomophorus intermedius,2432979,2
Chiroptera,Epomophorus labiatus,2432791,1734
Chiroptera,Epomophorus labiatus,9913773,18
Chiroptera,Epomophorus labiatus,11049276,129
Chiroptera,Epomophorus minor,2432789,69
Chiroptera,Epomophorus minor,4265716,300
Chiroptera,Epomophorus pusillus,2432978,2474
Chiroptera,Epomophorus pusillus,7447191,1
Chiroptera,Epomophorus wahlbergi,2432787,1834
Chiroptera,Epomophorus wahlbergi,10374743,15
Chiroptera,Epomops buettikoferi,2432803,701
Chiroptera,Epomops franqueti,2432802,1711
Chiroptera,Epomops franqueti,8330078,7
Chiroptera,Epomops franqueti,10179306,8
Chiroptera,Eptesicus anatolicus,4265979,2
Chiroptera,Eptesicus andinus,4266016,83
Chiroptera,Eptesicus bottae,2432346,22
Chiroptera,Eptesicus bottae,4265970,47
Chiroptera,Eptesicus bottae,4265990,6
Chiroptera,Eptesicus bottae,4266001,2
Chiroptera,Eptesicus bottae,9135881,1
Chiroptera,Eptesicus bottae,9952517,3
Chiroptera,Eptesicus bottae,10335768,6
Chiroptera,Eptesicus bottae,10592429,1
Chiroptera,Eptesicus brasiliensis,2432368,593
Chiroptera,Eptesicus brasiliensis,4265972,6
Chiroptera,Eptesicus brasiliensis,4266005,36
Chiroptera,Eptesicus brasiliensis,4266012,82
Chiroptera,Eptesicus brasiliensis,4266022,101
Chiroptera,Eptesicus brasiliensis,10347184,3
Chiroptera,Eptesicus chiriquinus,4265994,139
Chiroptera,Eptesicus chiriquinus,10429481,23
Chiroptera,Eptesicus chiriquinus,11010386,2
Chiroptera,Eptesicus diminutus,2432372,85
Chiroptera,Eptesicus diminutus,4266025,13
Chiroptera,Eptesicus floweri,2432374,8
Chiroptera,Eptesicus furinalis,2432362,908
Chiroptera,Eptesicus furinalis,4265971,23
Chiroptera,Eptesicus furinalis,4265980,124
Chiroptera,Eptesicus furinalis,4266020,458
Chiroptera,Eptesicus furinalis,7261809,165
Chiroptera,Eptesicus furinalis,9196397,1
Chiroptera,Eptesicus furinalis,9859495,13
Chiroptera,Eptesicus furinalis,10102948,3
Chiroptera,Eptesicus furinalis,10184785,2
Chiroptera,Eptesicus furinalis,10498776,8
Chiroptera,Eptesicus furinalis,10581032,16
Chiroptera,Eptesicus fuscus,2432352,7523
Chiroptera,Eptesicus fuscus,4265973,196
Chiroptera,Eptesicus fuscus,4265977,199
Chiroptera,Eptesicus fuscus,4265983,1621
Chiroptera,Eptesicus fuscus,4265985,3154
Chiroptera,Eptesicus fuscus,4265991,300
Chiroptera,Eptesicus fuscus,4265995,31
Chiroptera,Eptesicus fuscus,4266006,1148
Chiroptera,Eptesicus fuscus,4266013,33
Chiroptera,Eptesicus fuscus,4266018,124
Chiroptera,Eptesicus fuscus,4266023,45
Chiroptera,Eptesicus fuscus,4266026,4
Chiroptera,Eptesicus fuscus,7261810,4481
Chiroptera,Eptesicus fuscus,9116089,17
Chiroptera,Eptesicus fuscus,9916986,1
Chiroptera,Eptesicus fuscus,10127193,55
Chiroptera,Eptesicus fuscus,10160544,6
Chiroptera,Eptesicus fuscus,10371518,2
Chiroptera,Eptesicus fuscus,10556666,188
Chiroptera,Eptesicus gobiensis,2432355,17
Chiroptera,Eptesicus gobiensis,4265981,2
Chiroptera,Eptesicus gobiensis,4265989,1
Chiroptera,Eptesicus gobiensis,7261813,118
Chiroptera,Eptesicus gobiensis,9062658,4
Chiroptera,Eptesicus guadeloupensis,2432351,4
Chiroptera,Eptesicus guadeloupensis,10749420,1
Chiroptera,Eptesicus hottentotus,2432363,112
Chiroptera,Eptesicus hottentotus,7261815,2
Chiroptera,Eptesicus hottentotus,10740332,1
Chiroptera,Eptesicus hottentotus,11309028,2
Chiroptera,Eptesicus innoxius,2432353,69
Chiroptera,Eptesicus isabellinus,4265984,43
Chiroptera,Eptesicus isabellinus,5787585,164
Chiroptera,Eptesicus japonensis,4265974,6
Chiroptera,Eptesicus nilssonii,2432354,277
Chiroptera,Eptesicus nilssonii,4265999,1
Chiroptera,Eptesicus nilssonii,7261816,1375
Chiroptera,Eptesicus nilssonii,7261817,9
Chiroptera,Eptesicus ognevi,4266009,12
Chiroptera,Eptesicus ognevi,9065533,1
Chiroptera,Eptesicus pachyomus,4265975,5
Chiroptera,Eptesicus pachyomus,4265993,3
Chiroptera,Eptesicus pachyomus,4266011,34
Chiroptera,Eptesicus pachyomus,4266015,18
Chiroptera,Eptesicus pachyomus,4266024,43
Chiroptera,Eptesicus platyops,2432367,4
Chiroptera,Eptesicus serotinus,2432359,3320
Chiroptera,Eptesicus serotinus,4265997,23
Chiroptera,Eptesicus serotinus,7261811,129
Chiroptera,Eptesicus serotinus,9205248,1
Chiroptera,Eptesicus serotinus,9883641,5
Chiroptera,Eptesicus serotinus,10278173,1
Chiroptera,Eptesicus serotinus,10405058,23
Chiroptera,Eptesicus serotinus,10523145,4
Chiroptera,Eptesicus taddeii,8000284,6
Chiroptera,Eptesicus tatei,2432361,23
Chiroptera,Eptesicus ulapesensis,10434170,2
Chiroptera,Erophylla bombifrons,2433151,214
Chiroptera,Erophylla bombifrons,4265350,114
Chiroptera,Erophylla bombifrons,4265353,77
Chiroptera,Erophylla bombifrons,9926389,14
Chiroptera,Erophylla sezekorni,2433150,1506
Chiroptera,Erophylla sezekorni,4265349,342
Chiroptera,Erophylla sezekorni,4265351,341
Chiroptera,Erophylla sezekorni,4265352,21
Chiroptera,Erophylla sezekorni,4265354,122
Chiroptera,Erophylla sezekorni,9105488,1
Chiroptera,Erophylla sezekorni,10362084,1
Chiroptera,Euderma maculatum,2432579,124
Chiroptera,Euderma maculatum,10573539,5
Chiroptera,Eudiscoderma thongareeae,8450745,6
Chiroptera,Eudiscoderma thongareeae,10066494,1
Chiroptera,Eudiscopus denticulus,2432561,23
Chiroptera,Eudiscopus denticulus,9960918,18
Chiroptera,Eumops auripendulus,2432990,254
Chiroptera,Eumops auripendulus,4266568,8
Chiroptera,Eumops auripendulus,7261930,295
Chiroptera,Eumops auripendulus,9989060,11
Chiroptera,Eumops bonariensis,2432996,1100
Chiroptera,Eumops bonariensis,7261926,43
Chiroptera,Eumops chimaera,9503784,1
Chiroptera,Eumops dabbenei,2432989,35
Chiroptera,Eumops delticus,4266569,4
Chiroptera,Eumops delticus,8298670,2
Chiroptera,Eumops ferox,8708366,6
Chiroptera,Eumops ferox,11394921,5
Chiroptera,Eumops floridanus,4266576,37
Chiroptera,Eumops floridanus,5787307,20
Chiroptera,Eumops glaucinus,2432991,525
Chiroptera,Eumops glaucinus,4266564,197
Chiroptera,Eumops glaucinus,10544218,4
Chiroptera,Eumops hansae,2432995,69
Chiroptera,Eumops hansae,10055094,2
Chiroptera,Eumops hansae,10629315,12
Chiroptera,Eumops maurus,2432992,14
Chiroptera,Eumops maurus,10299162,1
Chiroptera,Eumops nanus,4266563,56
Chiroptera,Eumops patagonicus,4266565,131
Chiroptera,Eumops patagonicus,7261927,234
Chiroptera,Eumops patagonicus,8752479,119
Chiroptera,Eumops perotis,2432993,377
Chiroptera,Eumops perotis,4266567,577
Chiroptera,Eumops perotis,7261929,35
Chiroptera,Eumops perotis,9904569,3
Chiroptera,Eumops perotis,10383981,1
Chiroptera,Eumops trumbulli,4266572,68
Chiroptera,Eumops underwoodi,2432994,84
Chiroptera,Eumops underwoodi,4266562,69
Chiroptera,Eumops underwoodi,4266573,43
Chiroptera,Eumops wilsoni,7599490,3
Chiroptera,Falsistrellus mackenziei,4266082,53
Chiroptera,Falsistrellus tasmaniensis,4266081,319
Chiroptera,Falsistrellus tasmaniensis,5218494,9
Chiroptera,Furipterus horrens,2432769,252
Chiroptera,Furipterus horrens,9934995,4
Chiroptera,Furipterus horrens,10109150,1
Chiroptera,Furipterus horrens,10574759,1
Chiroptera,Gardnerycteris crenulatum,2433310,363
Chiroptera,Gardnerycteris crenulatum,4265290,33
Chiroptera,Gardnerycteris crenulatum,7261666,29
Chiroptera,Gardnerycteris crenulatum,8773161,1
Chiroptera,Gardnerycteris crenulatum,8962358,220
Chiroptera,Gardnerycteris crenulatum,9258696,7
Chiroptera,Gardnerycteris crenulatum,9512023,3
Chiroptera,Gardnerycteris crenulatum,9865865,1
Chiroptera,Gardnerycteris crenulatum,10109355,52
Chiroptera,Gardnerycteris crenulatum,10178345,30
Chiroptera,Gardnerycteris crenulatum,10422987,7
Chiroptera,Gardnerycteris crenulatum,10574564,1
Chiroptera,Gardnerycteris crenulatum,10677338,1
Chiroptera,Gardnerycteris crenulatum,11118563,2
Chiroptera,Gardnerycteris keenani,4265292,36
Chiroptera,Gardnerycteris keenani,9446786,4
Chiroptera,Gardnerycteris keenani,10785797,4
Chiroptera,Gardnerycteris keenani,10838103,2
Chiroptera,Gardnerycteris koepckeae,4265291,3
Chiroptera,Gardnerycteris koepckeae,9633893,1
Chiroptera,Gardnerycteris koepckeae,10729611,1
Chiroptera,Glauconycteris alboguttata,4266157,12
Chiroptera,Glauconycteris alboguttata,10784257,12
Chiroptera,Glauconycteris argentata,2432293,71
Chiroptera,Glauconycteris argentata,4266162,237
Chiroptera,Glauconycteris atra,10717155,5
Chiroptera,Glauconycteris atra,10892709,2
Chiroptera,Glauconycteris beatrix,2432288,9
Chiroptera,Glauconycteris beatrix,4266153,71
Chiroptera,Glauconycteris beatrix,10421961,5
Chiroptera,Glauconycteris beatrix,10705507,2
Chiroptera,Glauconycteris beatrix,10742780,2
Chiroptera,Glauconycteris curryae,4266158,9
Chiroptera,Glauconycteris curryae,10851382,6
Chiroptera,Glauconycteris egeria,2432289,1
Chiroptera,Glauconycteris egeria,4266163,12
Chiroptera,Glauconycteris egeria,10675862,1
Chiroptera,Glauconycteris egeria,10839617,6
Chiroptera,Glauconycteris gleni,4266154,19
Chiroptera,Glauconycteris humeralis,4266159,11
Chiroptera,Glauconycteris humeralis,10865228,1
Chiroptera,Glauconycteris kenyacola,4266164,2
Chiroptera,Glauconycteris machadoi,4266155,1
Chiroptera,Glauconycteris poensis,2432296,37
Chiroptera,Glauconycteris poensis,4266160,103
Chiroptera,Glauconycteris poensis,9866894,6
Chiroptera,Glauconycteris superba,2432297,1
Chiroptera,Glauconycteris superba,4266165,5
Chiroptera,Glauconycteris superba,7811464,7
Chiroptera,Glauconycteris superba,10950061,15
Chiroptera,Glauconycteris variegata,2432292,61
Chiroptera,Glauconycteris variegata,4266156,131
Chiroptera,Glauconycteris variegata,4266161,29
Chiroptera,Glauconycteris variegata,8809204,1
Chiroptera,Glauconycteris variegata,10101989,6
Chiroptera,Glauconycteris variegata,10825704,16
Chiroptera,Glischropus aquilus,7716499,1
Chiroptera,Glischropus bucephalus,7743041,5
Chiroptera,Glischropus javanus,2432513,5
Chiroptera,Glischropus tylopus,2432514,333
Chiroptera,Glischropus tylopus,7261785,64
Chiroptera,Glischropus tylopus,9003638,13
Chiroptera,Glischropus tylopus,10600939,23
Chiroptera,Glossophaga antillarum,4265287,116
Chiroptera,Glossophaga commissarisi,2433193,924
Chiroptera,Glossophaga commissarisi,4265276,109
Chiroptera,Glossophaga commissarisi,4265289,5
Chiroptera,Glossophaga commissarisi,7261665,981
Chiroptera,Glossophaga commissarisi,10646202,41
Chiroptera,Glossophaga leachii,2433195,2581
Chiroptera,Glossophaga leachii,10005824,15
Chiroptera,Glossophaga longirostris,2433192,2030
Chiroptera,Glossophaga longirostris,4265272,261
Chiroptera,Glossophaga longirostris,4265273,1
Chiroptera,Glossophaga longirostris,4265278,289
Chiroptera,Glossophaga longirostris,4265279,268
Chiroptera,Glossophaga longirostris,4265284,147
Chiroptera,Glossophaga longirostris,7261663,366
Chiroptera,Glossophaga longirostris,9174136,2
Chiroptera,Glossophaga longirostris,10282372,39
Chiroptera,Glossophaga morenoi,2433196,186
Chiroptera,Glossophaga morenoi,4265274,130
Chiroptera,Glossophaga morenoi,4265280,5
Chiroptera,Glossophaga morenoi,4265286,289
Chiroptera,Glossophaga mutica,4265275,9264
Chiroptera,Glossophaga mutica,4265282,99
Chiroptera,Glossophaga soricina,2433194,11735
Chiroptera,Glossophaga soricina,7261664,2699
Chiroptera,Glossophaga soricina,9887815,18
Chiroptera,Glossophaga soricina,9912797,144
Chiroptera,Glossophaga soricina,10131394,10
Chiroptera,Glossophaga soricina,10156356,1
Chiroptera,Glossophaga soricina,10307322,23
Chiroptera,Glossophaga soricina,10375700,130
Chiroptera,Glossophaga soricina,10400882,22
Chiroptera,Glossophaga soricina,10527333,110
Chiroptera,Glossophaga soricina,11198817,451
Chiroptera,Glossophaga valens,4265288,598
Chiroptera,Glyphonycteris behnii,2433291,3
Chiroptera,Glyphonycteris behnii,4265379,1
Chiroptera,Glyphonycteris behnii,7913513,1
Chiroptera,Glyphonycteris daviesi,2433290,5
Chiroptera,Glyphonycteris daviesi,4265381,46
Chiroptera,Glyphonycteris daviesi,10607392,12
Chiroptera,Glyphonycteris sylvestris,2433292,19
Chiroptera,Glyphonycteris sylvestris,4265380,133
Chiroptera,Glyphonycteris sylvestris,10076781,5
Chiroptera,Glyphonycteris sylvestris,10210988,1
Chiroptera,Haplonycteris fischeri,2432937,1303
Chiroptera,Haplonycteris fischeri,10686534,3
Chiroptera,Haplonycteris fischeri,10761928,8
Chiroptera,Haplonycteris fischeri,10862011,3
Chiroptera,Harpiocephalus harpia,2432380,106
Chiroptera,Harpiocephalus harpia,4266052,9
Chiroptera,Harpiocephalus harpia,4266054,1
Chiroptera,Harpiocephalus harpia,4266056,1
Chiroptera,Harpiocephalus harpia,7261825,1
Chiroptera,Harpiocephalus harpia,10182528,3
Chiroptera,Harpiocephalus harpia,10500999,22
Chiroptera,Harpiola grisea,2432320,1
Chiroptera,Harpiola isodon,5733777,6
Chiroptera,Harpiola isodon,10177327,5
Chiroptera,Harpyiocephalus esperoptenus,10957629,1
Chiroptera,Harpyiocephalus esperoptenus,10988855,1
Chiroptera,Harpyionycteris celebensis,2432841,89
Chiroptera,Harpyionycteris whiteheadi,2432840,136
Chiroptera,Harpyionycteris whiteheadi,7261730,2
Chiroptera,Harpyionycteris whiteheadi,10899747,3
Chiroptera,Hesperoptenus blanfordi,2432533,62
Chiroptera,Hesperoptenus blanfordi,10204539,16
Chiroptera,Hesperoptenus doriae,2432532,5
Chiroptera,Hesperoptenus doriae,11093957,1
Chiroptera,Hesperoptenus gaskelli,2432530,10
Chiroptera,Hesperoptenus tickelli,2432531,84
Chiroptera,Hesperoptenus tickelli,10478989,7
Chiroptera,Hesperoptenus tomesi,2432529,16
Chiroptera,Hesperoptenus tomesi,9839901,1
Chiroptera,Hipposideros abae,5218580,186
Chiroptera,Hipposideros abae,9998454,10
Chiroptera,Hipposideros alongensis,5706890,4
Chiroptera,Hipposideros alongensis,7641124,11
Chiroptera,Hipposideros alongensis,8861294,5
